AID,SERVICE_YEAR,QUALITY_SERVICE,Service,INDICATOR_ID,Ruleset,Care domain (CQRS short domain name),DPO_FLG,INDICATOR_TYPE,INDICATOR_ID,INDICATOR_DESCRIPTION,MEASURE_TYPE,MEASURE,MEASURE_DESCRIPTION,DPO,DPO_DESCRIPTION,DPO_BREAKDOWN,CQRS short code
tbc,2023-24,NCD,NCD,NCD003,Vaccination & Immunisation,NCD,0,FI,NCD003,Percentage of at-risk patients aged 18 to 64 years inclusive who received a seasonal influenza vaccination between 1 September and 31 March.,PCA,FLUEXPCON,FLUEXPCON,n/a,n/a,n/a,FLUEXPCON
tbc,2023-24,NCD,NCD,NCD011,Cardiovascular Disease Prevention,NCD,0,FI,NCD011,"Percentage of patients aged 18 years or over, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90mmHg (with the exception of patients whose first blood pressure reading >= 140/90mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",PCA,ABPDEC24M,ABPDEC24M,n/a,n/a,n/a,ABPDEC24M
tbc,2023-24,NCD,NCD,NCDMI025,Vaccination & Immunisation,NCD,0,FI,NCDMI025,Percentage of patients in long stay residential or homes who received a seasonal influenza vaccination between 1 September and 31 March.,PCA,FLUEXPCON,FLUEXPCON,n/a,n/a,n/a,FLUEXPCON
tbc,2023-24,NCD,NCD,NCDMI027,Vaccination & Immunisation,NCD,0,FI,NCDMI027,"Percentage of patients on the QOF Mental Health register for schizophrenia, bipolar affective disorder and other psychoses and either aged 65 years or over, or aged between 18 and 64 years inclusive and in a clinical at-risk group, who received a seasonal influenza vaccination between 1 September and 31 March.",Exclusion,MH_MHREM,MH_MHREM,n/a,n/a,n/a,MH_MHREM
tbc,2023-24,NCD,NCD,NCDMI112,Enhanced Health in Care Homes,NCD,0,FI,NCDMI112,Percentage of care home residents aged 18 years or over on the QOF Dementia Register.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI123,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI123,Percentage of patients aged 18 years or over with an eGFR less than 45 who were prescribed an oral non-steroidal anti-inflammatory drug (NSAID).,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI129,Tackling Health Inequalities,NCD,0,FI,NCDMI129,Percentage of at-risk patients recorded as being from an ethnic minority and aged 18 to 64 years inclusive who received a seasonal influenza vaccination between 1 September and 31 March,PCA,FLUEXPCON,FLUEXPCON,n/a,n/a,n/a,FLUEXPCON
tbc,2023-24,NCD,NCD,NCDMI133,Tackling Health Inequalities,NCD,0,FI,NCDMI133,Percentage of patients aged 45 or over and recorded as being from an ethnic minority who have a record of blood pressure in the preceding 5 years,PCA,REGL3M_DAT,REGL3M_DAT,n/a,n/a,n/a,REGL3M_DAT
tbc,2023-24,NCD,NCD,NCDMI142,Workforce,NCD,0,FI,NCDMI142,"Number of encounters with a Physician Associate, per registered patient.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD004,Vaccination & Immunisation,NCD,0,FI,NCD004,Percentage of patients aged two or three years on 31 August of the relevant financial year who received a seasonal influenza vaccination between 1 September and 31 March.,PCA,XFLU_DAT,XFLU_DAT,n/a,n/a,n/a,XFLU_DAT
tbc,2023-24,NCD,NCD,NCD107,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCD107,"Percentage of patients aged 18 years or over prescribed both a Non-Steroidal Anti-Inflammatory Drug (NSAID) and an oral anticoagulant in the last 3 months of the previous financial year, who, in the three months to the end of the reporting period, were either (i) no longer prescribed an NSAID or (ii) prescribed a gastro-protective in addition to an NSAID.",Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCD123,Cancer,NCD,0,FI,NCD123,"Percentage of lower gastrointestinal two week wait (fast track) cancer referrals accompanied by a faecal immunochemical test result, with the result recorded in the twenty-one days leading up to the referral.",PCA,FITNIDAT,FITNIDAT,n/a,n/a,n/a,FITNIDAT
tbc,2023-24,NCD,NCD,NCDMI002,Personalised Care,NCD,0,FI,NCDMI002,Percentage of registered patients who had a Personalised Care and Support Plan reviewed.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI028,Tackling Health Inequalities,NCD,0,FI,NCDMI028,Percentage of patients aged 14 years or over and on the QOF Learning Disability Register who received a Learning Disability Annual Health Check.,Exclusion,LD_DAT,LD_DAT,n/a,n/a,n/a,LD_DAT
tbc,2023-24,NCD,NCD,NCDMI028,Tackling Health Inequalities,NCD,0,FI,NCDMI028,Percentage of patients aged 14 years or over and on the QOF Learning Disability Register who received a Learning Disability Annual Health Check.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI063,Personalised Care,NCD,0,FI,NCDMI063,Percentage of registered patients currently being seen by a social prescribing service.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI112,Enhanced Health in Care Homes,NCD,0,FI,NCDMI112,Percentage of care home residents aged 18 years or over on the QOF Dementia Register.,Exclusion,NURSHOME,NURSHOME,n/a,n/a,n/a,NURSHOME
tbc,2023-24,NCD,NCD,NCDMI120,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI120,"Percentage of patients aged 18 years or over prescribed an oral anticoagulant and an anti-platelet, who were not prescribed a gastro-protective.",Exclusion,ANTICOAG3M,ANTICOAG3M,n/a,n/a,n/a,ANTICOAG3M
tbc,2023-24,NCD,NCD,NCDMI121,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI121,"Percentage of patients aged 18 years or over prescribed aspirin and another anti-platelet, who were not prescribed a gastro-protective.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI129,Tackling Health Inequalities,NCD,0,FI,NCDMI129,Percentage of at-risk patients recorded as being from an ethnic minority and aged 18 to 64 years inclusive who received a seasonal influenza vaccination between 1 September and 31 March,Exclusion,P_AGE18_64,P_AGE18_64,n/a,n/a,n/a,P_AGE18_64
tbc,2023-24,NCD,NCD,NCDMI129,Tackling Health Inequalities,NCD,0,FI,NCDMI129,Percentage of at-risk patients recorded as being from an ethnic minority and aged 18 to 64 years inclusive who received a seasonal influenza vaccination between 1 September and 31 March,PCA,XFLU_DAT,XFLU_DAT,n/a,n/a,n/a,XFLU_DAT
tbc,2023-24,NCD,NCD,NCDMI134,Tackling Health Inequalities,NCD,0,FI,NCDMI134,"Percentage of patients with schizophrenia, bipolar affective disorder and other psychoses who received all six elements of the Physical Health Check for people with Severe Mental Illness.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI163,Workforce,NCD,0,FI,NCDMI163,Percentage of registered patients who had at least one encounter with a Paramedic.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI167,Enhanced Health in Care Homes,NCD,0,FI,NCDMI167,Percentage of permanent care home residents aged 18 years or over who received a falls risk assessment.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI188,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI188,Percentage of patients using potentially addictive medicines who received a Structured Medication Review.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI205,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI205,"Percentage of patients on the QOF Coronary Heart Disease, Peripheral Arterial Disease, or Stroke/TIA Register, who have a recording of non-HDL cholesterol in the preceding 12 months that is lower than 2.5 mmol/L, or where non-HDL cholesterol is not recorded then  a recording of LDL cholesterol in the preceding 12 months that is lower than 1.8 mmol/L.",PCA,CHOLDEC,CHOLDEC,n/a,n/a,n/a,CHOLDEC
tbc,2023-24,NCD,NCD,NCD011,Cardiovascular Disease Prevention,NCD,0,FI,NCD011,"Percentage of patients aged 18 years or over, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90mmHg (with the exception of patients whose first blood pressure reading >= 140/90mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",Exclusion,HYPLATUNR,HYPLATUNR,n/a,n/a,n/a,HYPLATUNR
tbc,2023-24,NCD,NCD,NCD014,Environmental Sustainability,NCD,0,FI,NCD014,Metered Dose Inhaler (MDI) prescriptions as a percentage of all non-salbutamol inhaler prescriptions issued to patients aged 12 years or over.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI023,Early Cancer Diagnosis,NCD,0,FI,NCDMI023,Percentage of patients who were placed on an urgent referral pathway for suspected cancer.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI027,Vaccination & Immunisation,NCD,0,FI,NCDMI027,"Percentage of patients on the QOF Mental Health register for schizophrenia, bipolar affective disorder and other psychoses and either aged 65 years or over, or aged between 18 and 64 years inclusive and in a clinical at-risk group, who received a seasonal influenza vaccination between 1 September and 31 March.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI061,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI061,"Percentage of patients aged 25 to 84 years inclusive and with a last recorded CVD risk score (QRISK2 or 3) greater than or equal to 10 percent, who are currently treated with statins.",PCA,STATINTOL,STATINTOL,n/a,n/a,n/a,STATINTOL
tbc,2023-24,NCD,NCD,NCDMI122,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI122,Percentage of patients aged 18 years or over with heart failure who were prescribed an oral non-steroidal anti-inflammatory drug (NSAID).,Exclusion,HFRESLAT,HFRESLAT,n/a,n/a,n/a,HFRESLAT
tbc,2023-24,NCD,NCD,NCDMI126,Anticipatory Care,NCD,0,FI,NCDMI126,Percentage of registered patients who declined an offer of Anticipatory Care,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI160,Workforce,NCD,0,FI,NCDMI160,"Number of encounters with a Nursing Associate, per registered patient.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI176,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI176,"Percentage of patients aged 25 to 84 years inclusive without established cardiovascular disease and with a last recorded CVD risk score (QRISK2 or 3) greater than 20 percent, who are currently treated with statins.",PCA,STATDECAW,STATDECAW,n/a,n/a,n/a,STATDECAW
tbc,2023-24,NCD,NCD,NCDMI180,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI180,Percentage of patients at risk of harm due to medication errors who received a Structured Medication Review.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI182,Tackling Health Inequalities,NCD,0,FI,NCDMI182,"Percentage of patients on the QOF Learning Disability register aged 14 years or over, who received an annual Learning Disability Health Check and a completed Health Action Plan.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI189,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI189,"Percentage of permanent care home residents aged 18 years or over, who received a Structured Medication Review.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD004,Vaccination & Immunisation,NCD,0,FI,NCD004,Percentage of patients aged two or three years on 31 August of the relevant financial year who received a seasonal influenza vaccination between 1 September and 31 March.,PCA,FLUDEC_DAT,FLUDEC_DAT,n/a,n/a,n/a,FLUDEC_DAT
tbc,2023-24,NCD,NCD,NCD102,Cardiovascular Disease Prevention,NCD,0,FI,NCD102,Percentage of patients aged 29 and under with a total cholesterol greater than 7.5mmol/L OR aged 30 and over with a total cholesterol greater than 9.0mmol/L who have been either: (i) diagnosed with secondary hyperlipidaemia; (ii) clinically assessed for familial hypercholesterolaemia; (iii) referred for assessment for familial hypercholesterolemia; or (iv) genetically diagnosed with familial hypercholesterolaemia.,PCA,PALCARDAT2,PALCARDAT2,n/a,n/a,n/a,PALCARDAT2
tbc,2023-24,NCD,NCD,NCD110,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCD110,"Percentage of patients aged 18 years or over prescribed aspirin and another anti-platelet in the last 3 months of the previous financial year, who, in the three months to the end of the reporting period, were either (i) no longer prescribed aspirin and/or no longer prescribed an anti-platelet or (ii) prescribed a gastro-protective in addition to both aspirin and another anti-platelet.",Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCD117,Cardiovascular Disease Prevention,NCD,0,FI,NCD117,"Percentage of men aged 50 years or over and women aged 55 years or over, without established Cardiovascular Disease and not on lipid lowering therapy, who have a QRISK score recorded on their GP record in the preceding five years and who have a recording of cholesterol levels, blood pressure and smoking status in the 12 months preceding recording of the most recent QRISK score",PCA,DECTESTQR,DECTESTQR,n/a,n/a,n/a,DECTESTQR
tbc,2023-24,NCD,NCD,NCDMI003,Personalised Care,NCD,0,FI,NCDMI003,Percentage of registered patients whose care has been discussed as part of a shared decision-making process.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI010,Enhanced Health in Care Homes,NCD,0,FI,NCDMI010,"Percentage of permanent care home residents aged 18 years or over, and recorded as experiencing acute confusion, who received a delirium assessment.",Exclusion,HOMECONF18,HOMECONF18,n/a,n/a,n/a,HOMECONF18
tbc,2023-24,NCD,NCD,NCDMI108,Personalised Care,NCD,0,FI,NCDMI108,Number of General Practitioner consultations per registered patient.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI118,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI118,"Percentage of patients aged 18 years or over with a history of peptic ulceration and prescribed an anti-platelet, who were not prescribed a gastro-protective",Exclusion,PEPULCB3M,PEPULCB3M,n/a,n/a,n/a,PEPULCB3M
tbc,2023-24,NCD,NCD,NCDMI132,Tackling Health Inequalities,NCD,0,FI,NCDMI132,"Percentage of patients aged 18 years or over, recorded as being from an ethnic minority, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90 mmHg (with the exception of patients whose first blood pressure reading >= 140/90 mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",PCA,BPLAT6M,BPLAT6M,n/a,n/a,n/a,BPLAT6M
tbc,2023-24,NCD,NCD,NCDMI133,Tackling Health Inequalities,NCD,0,FI,NCDMI133,Percentage of patients aged 45 or over and recorded as being from an ethnic minority who have a record of blood pressure in the preceding 5 years,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI138,Workforce,NCD,0,FI,NCDMI138,"Number of encounters with a Clinical Pharmacist, per registered patient.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI160,Workforce,NCD,0,FI,NCDMI160,"Number of encounters with a Nursing Associate, per registered patient.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD102,Cardiovascular Disease Prevention,NCD,0,FI,NCD102,Percentage of patients aged 29 and under with a total cholesterol greater than 7.5mmol/L OR aged 30 and over with a total cholesterol greater than 9.0mmol/L who have been either: (i) diagnosed with secondary hyperlipidaemia; (ii) clinically assessed for familial hypercholesterolaemia; (iii) referred for assessment for familial hypercholesterolemia; or (iv) genetically diagnosed with familial hypercholesterolaemia.,Exclusion,NOCHOL2930,NOCHOL2930,n/a,n/a,n/a,NOCHOL2930
tbc,2023-24,NCD,NCD,NCD110,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCD110,"Percentage of patients aged 18 years or over prescribed aspirin and another anti-platelet in the last 3 months of the previous financial year, who, in the three months to the end of the reporting period, were either (i) no longer prescribed aspirin and/or no longer prescribed an anti-platelet or (ii) prescribed a gastro-protective in addition to both aspirin and another anti-platelet.",Exclusion,NOPQSSAL,NOPQSSAL,n/a,n/a,n/a,NOPQSSAL
tbc,2023-24,NCD,NCD,NCD123,Cancer,NCD,0,FI,NCD123,"Percentage of lower gastrointestinal two week wait (fast track) cancer referrals accompanied by a faecal immunochemical test result, with the result recorded in the twenty-one days leading up to the referral.",PCA,FAECIMMDEC,FAECIMMDEC,n/a,n/a,n/a,FAECIMMDEC
tbc,2023-24,NCD,NCD,NCDMI028,Tackling Health Inequalities,NCD,0,FI,NCDMI028,Percentage of patients aged 14 years or over and on the QOF Learning Disability Register who received a Learning Disability Annual Health Check.,PCA,HLTHCHKDEC,HLTHCHKDEC,n/a,n/a,n/a,HLTHCHKDEC
tbc,2023-24,NCD,NCD,NCDMI063,Personalised Care,NCD,0,FI,NCDMI063,Percentage of registered patients currently being seen by a social prescribing service.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI167,Enhanced Health in Care Homes,NCD,0,FI,NCDMI167,Percentage of permanent care home residents aged 18 years or over who received a falls risk assessment.,Exclusion,CARHOMNP18,CARHOMNP18,n/a,n/a,n/a,CARHOMNP18
tbc,2023-24,NCD,NCD,NCDMI198,Enhanced Health in Care Homes,NCD,0,FI,NCDMI198,Mean number of patient contacts as part of weekly care home round per care home resident aged 18 years and over.,PCA,CARHOMDEC1,CARHOMDEC1,n/a,n/a,n/a,CARHOMDEC1
tbc,2023-24,NCD,NCD,NCD109,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCD109,"Percentage of patients aged 18 years or over prescribed both an oral anticoagulant and an anti-platelet in the last 3 months of the previous financial year, who, in the three months to the end of the reporting period, were either (i) no longer prescribed an anti-platelet or (ii) prescribed a gastro-protective in addition to an anti-platelet.",Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCDMI028,Tackling Health Inequalities,NCD,0,FI,NCDMI028,Percentage of patients aged 14 years or over and on the QOF Learning Disability Register who received a Learning Disability Annual Health Check.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI068,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI068,Mean number of structured medication reviews undertaken per registered patient.,PCA,PALCARDAT2,PALCARDAT2,n/a,n/a,n/a,PALCARDAT2
tbc,2023-24,NCD,NCD,NCDMI101,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI101,"Percentage of patients aged 65 years or over and who received a blood pressure check, who received a pulse check",Exclusion,NOBP_DAT,NOBP_DAT,n/a,n/a,n/a,NOBP_DAT
tbc,2023-24,NCD,NCD,NCDMI175,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI175,Percentage of patients aged 18 years or over prescribed amiodarone for at least 6 months without a thyroid function test (TFT) in the previous 6 months.,Exclusion,NOAMIO12M,NOAMIO12M,n/a,n/a,n/a,NOAMIO12M
tbc,2023-24,NCD,NCD,NCDMI178,Respiratory Care,NCD,0,FI,NCDMI178,Percentage of patients on the QOF asthma register who received 6 or more Short Acting Beta-2 Agonist (SABA) inhaler prescriptions over the previous 12 months.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI189,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI189,"Percentage of permanent care home residents aged 18 years or over, who received a Structured Medication Review.",Exclusion,CARHOMNP18,CARHOMNP18,n/a,n/a,n/a,CARHOMNP18
tbc,2023-24,NCD,NCD,NCDMI199,Vaccination & Immunisation,NCD,0,FI,NCDMI199,"Percentage of patients aged 65 years or over, who received a seasonal influenza vaccination between 1 September and 31 March.",PCA,FLUDEC_DAT,FLUDEC_DAT,n/a,n/a,n/a,FLUDEC_DAT
tbc,2023-24,NCD,NCD,NCDMI064,Personalised Care,NCD,0,FI,NCDMI064,"Percentage of patients with a long-term condition, whose care was discussed as part of a shared decision-making conversation.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI127,Anticipatory Care,NCD,0,FI,NCDMI127,Percentage of registered patients discharged from Anticipatory Care service,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI129,Tackling Health Inequalities,NCD,0,FI,NCDMI129,Percentage of at-risk patients recorded as being from an ethnic minority and aged 18 to 64 years inclusive who received a seasonal influenza vaccination between 1 September and 31 March,PCA,FLUINVITE1,FLUINVITE1,n/a,n/a,n/a,FLUINVITE1
tbc,2023-24,NCD,NCD,NCDMI140,Workforce,NCD,0,FI,NCDMI140,"Number of encounters with a First Contact Physiotherapist, per registered patient.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI150,Workforce,NCD,0,FI,NCDMI150,"Number of encounters with an Occupational Therapist, per registered patient.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI151,Workforce,NCD,0,FI,NCDMI151,Percentage of registered patients who had at least one encounter with an Occupational Therapist.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI199,Vaccination & Immunisation,NCD,0,FI,NCDMI199,"Percentage of patients aged 65 years or over, who received a seasonal influenza vaccination between 1 September and 31 March.",Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI076,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI076,Percentage of registered patients prescribed benzodiazepines.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI114,Enhanced Health in Care Homes,NCD,0,FI,NCDMI114,Mean number of Multidisciplinary Team meetings per care home resident aged 18 years or over.,Exclusion,PAT_AGEU18,PAT_AGEU18,n/a,n/a,n/a,PAT_AGEU18
tbc,2023-24,NCD,NCD,NCDMI103,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI103,Percentage of patients aged 65 years or over and with an irregular pulse who either received an electrocardiogram or were referred for an electrocardiogram.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI131,Tackling Health Inequalities,NCD,0,FI,NCDMI131,Percentage of patients aged 16 years or over and recorded as being from an ethnic minority who have received a second dose of a Covid 19 vaccination,PCA,C19DEC_DAT,C19DEC_DAT,n/a,n/a,n/a,C19DEC_DAT
tbc,2023-24,NCD,NCD,NCDMI132,Tackling Health Inequalities,NCD,0,FI,NCDMI132,"Percentage of patients aged 18 years or over, recorded as being from an ethnic minority, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90 mmHg (with the exception of patients whose first blood pressure reading >= 140/90 mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI134,Tackling Health Inequalities,NCD,0,FI,NCDMI134,"Percentage of patients with schizophrenia, bipolar affective disorder and other psychoses who received all six elements of the Physical Health Check for people with Severe Mental Illness.",PCA,SMOKORDEC,SMOKORDEC,n/a,n/a,n/a,SMOKORDEC
tbc,2023-24,NCD,NCD,NCDMI135,Tackling Health Inequalities,NCD,0,FI,NCDMI135,"Percentage of patients with schizophrenia, bipolar affective disorder and other psychoses and recorded as being from an ethnic minority who received all six elements of the Physical Health Check for people with Severe Mental Illness",PCA,SMOKORDEC,SMOKORDEC,n/a,n/a,n/a,SMOKORDEC
tbc,2023-24,NCD,NCD,NCDMI173,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI173,Percentage of patients aged 18 years or over prescribed methotrexate for at least 3 months without a liver function test in the previous 3 months.,Exclusion,NOMETH3M6M,NOMETH3M6M,n/a,n/a,n/a,NOMETH3M6M
tbc,2023-24,NCD,NCD,NCDMI178,Respiratory Care,NCD,0,FI,NCDMI178,Percentage of patients on the QOF asthma register who received 6 or more Short Acting Beta-2 Agonist (SABA) inhaler prescriptions over the previous 12 months.,Exclusion,ASTRES_DAT,ASTRES_DAT,n/a,n/a,n/a,ASTRES_DAT
tbc,2023-24,NCD,NCD,NCDMI155,Workforce,NCD,0,FI,NCDMI155,Percentage of registered patients who had at least one encounter with a Health and Wellbeing Coach.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI124,Structured Medication Reviews & Medicines Optimisation,NCD,0,FI,NCDMI124,Percentage of patients aged 18 years or over with an unresolved asthma diagnosis who were prescribed a non-selective beta-blocker.,Exclusion,ASTB3M_DAT,ASTB3M_DAT,n/a,n/a,n/a,ASTB3M_DAT
tbc,2023-24,NCD,NCD,NCDMI165,Workforce,NCD,0,FI,NCDMI165,Percentage of registered patients who had at least one encounter with a Mental Health Practitioner.,Numerator,Numerator,Numerator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD113,Access,NCD,0,FI,NCD113,Number of referrals to the Community Pharmacist Consultation Service per registered patient,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI061,Cardiovascular Disease Prevention,NCD,0,FI,NCDMI061,"Percentage of patients aged 25 to 84 years inclusive and with a last recorded CVD risk score (QRISK2 or 3) greater than or equal to 10 percent, who are currently treated with statins.",Exclusion,P_AGE25_84,P_AGE25_84,n/a,n/a,n/a,P_AGE25_84
tbc,2023-24,NCD,NCD,NCDMI106,Personalised Care,NCD,0,FI,NCDMI106,Number of General Practitioner consultations per patient currently being seen by a social prescribing service.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCDMI114,Enhanced Health in Care Homes,NCD,0,FI,NCDMI114,Mean number of Multidisciplinary Team meetings per care home resident aged 18 years or over.,PCA,CARHOMDEC1,CARHOMDEC1,n/a,n/a,n/a,CARHOMDEC1
tbc,2023-24,NCD,NCD,NCDMI147,Workforce,NCD,0,FI,NCDMI147,Percentage of registered patients who had at least one encounter with a Podiatrist.,Denominator,Denominator,Denominator,n/a,n/a,n/a,n/a
tbc,2023-24,NCD,NCD,NCD123,Cancer,NCD,0,FI,NCD123,"Percentage of lower gastrointestinal two week wait (fast track) cancer referrals accompanied by a faecal immunochemical test result, with the result recorded in the twenty-one days leading up to the referral.",Exclusion,GICANREF,GICANREF,n/a,n/a,n/a,GICANREF
